year,PdDistrict,Category,Descript,incident_count
2015,PARK,FORGERY/COUNTERFEITING,"FORGERY, DRIVERS LICENSE OR ID-CARD",1
2015,PARK,FORGERY/COUNTERFEITING,"FORGERY, NOTES",1
2015,PARK,FORGERY/COUNTERFEITING,"MONEY, CHANGING FACE AMOUNT",7
2015,PARK,FRAUD,"ACCESS CARD INFORMATION, THEFT OF",6
2015,PARK,FRAUD,"CREDIT CARD, THEFT BY USE OF",104
2015,PARK,FRAUD,"CREDIT CARD, THEFT OF",1
2015,PARK,FRAUD,"DEFRAUDING AN INNKEEPER",1
2015,PARK,FRAUD,"FALSE CLAIMS, PRESENTING TO GOVERNMENT",1
2015,PARK,FRAUD,"FALSE ID TO PEACE OFFICER",17
2015,PARK,FRAUD,"FALSE PRETENSES, GRAND THEFT",2
2015,PARK,FRAUD,"FALSE PRETENSES, PETTY THEFT",1
2015,PARK,FRAUD,"FALSE REPORT OF EMERGENCY",1
2015,PARK,FRAUD,"FRAUDULENT CREDIT APPLICATION",17
2015,PARK,FRAUD,"FRAUDULENT USE OF AUTOMATED TELLER CARD",11
2015,PARK,FRAUD,"TRICK AND DEVICE, GRAND THEFT",1
2015,PARK,KIDNAPPING,"ATTEMPTED KIDNAPPING, ADULT VICTIM",1
2015,PARK,KIDNAPPING,"FALSE IMPRISONMENT",6
2015,PARK,KIDNAPPING,"KIDNAPPING, ADULT VICTIM",2
2015,PARK,LARCENY/THEFT,"ATTEMPTED PETTY THEFT OF PROPERTY",1
2015,PARK,LARCENY/THEFT,"ATTEMPTED THEFT FROM A BUILDING",1
2015,PARK,LARCENY/THEFT,"ATTEMPTED THEFT FROM LOCKED VEHICLE",19
2015,PARK,LARCENY/THEFT,"ATTEMPTED THEFT FROM UNLOCKED VEHICLE",1
2015,PARK,LARCENY/THEFT,"ATTEMPTED THEFT OF A BICYCLE",1
2015,PARK,LARCENY/THEFT,"EMBEZZLEMENT FROM DEPENDENT OR ELDER ADULT BY CARETAKER",3
2015,PARK,LARCENY/THEFT,"GRAND THEFT AUTO STRIP",1
2015,PARK,LARCENY/THEFT,"GRAND THEFT BICYCLE",23
2015,PARK,LARCENY/THEFT,"GRAND THEFT FROM A BUILDING",63
2015,PARK,LARCENY/THEFT,"GRAND THEFT FROM LOCKED AUTO",1123
2015,PARK,LARCENY/THEFT,"GRAND THEFT FROM PERSON",58
2015,PARK,LARCENY/THEFT,"GRAND THEFT FROM UNLOCKED AUTO",160
2015,PARK,LARCENY/THEFT,"GRAND THEFT OF PROPERTY",103
2015,PARK,LARCENY/THEFT,"GRAND THEFT PICKPOCKET",22
2015,PARK,LARCENY/THEFT,"GRAND THEFT PURSESNATCH",3
2015,PARK,LARCENY/THEFT,"GRAND THEFT SHOPLIFTING",4
2015,PARK,LARCENY/THEFT,"LICENSE PLATE OR TAB, THEFT OF",3
2015,PARK,LARCENY/THEFT,"LOST PROPERTY, GRAND THEFT",2
2015,PARK,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",14
2015,PARK,LARCENY/THEFT,"PETTY THEFT BICYCLE",26
2015,PARK,LARCENY/THEFT,"PETTY THEFT COIN OPERATED MACHINE",1
2015,PARK,LARCENY/THEFT,"PETTY THEFT FROM A BUILDING",116
2015,PARK,LARCENY/THEFT,"PETTY THEFT FROM LOCKED AUTO",268
2015,PARK,LARCENY/THEFT,"PETTY THEFT FROM UNLOCKED AUTO",43
2015,PARK,LARCENY/THEFT,"PETTY THEFT MOTORCYCLE STRIP",1
2015,PARK,LARCENY/THEFT,"PETTY THEFT OF PROPERTY",240
2015,PARK,LARCENY/THEFT,"PETTY THEFT SHOPLIFTING",52
2015,PARK,LARCENY/THEFT,"THEFT FROM MERCHANT OR LIBRARY",7
2015,PARK,LARCENY/THEFT,"THEFT OF CHECKS OR CREDIT CARDS",6
2015,PARK,LARCENY/THEFT,"THEFT OF COMPUTERS OR CELL PHONES",10
2015,PARK,LARCENY/THEFT,"THEFT OF TELECOMMUNICATION SERVICES, INCL. CLONE PHONE",1
2015,PARK,LARCENY/THEFT,"THEFT, DRUNK ROLL, >$400",1
2015,PARK,LARCENY/THEFT,"THEFT, DRUNK ROLL, ATT.",1
2015,PARK,"LIQUOR LAWS","CONSUMING ALCOHOL IN PUBLIC VIEW",4
2015,PARK,"LIQUOR LAWS","POSSESSION OF ALCOHOL BY MINOR",2
2015,PARK,"LIQUOR LAWS","SALE OF ALCOHOL TO MINOR",1
2015,PARK,"MISSING PERSON","FOUND PERSON",282
2015,PARK,"MISSING PERSON","MISSING ADULT",238
2015,PARK,"MISSING PERSON","MISSING JUVENILE",98
2015,PARK,NON-CRIMINAL,"AIDED CASE",54
2015,PARK,NON-CRIMINAL,"AIDED CASE -PROPERTY FOR DESTRUCTION",76
2015,PARK,NON-CRIMINAL,"AIDED CASE, DOG BITE",30
2015,PARK,NON-CRIMINAL,"AIDED CASE, INJURED PERSON",21
2015,PARK,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",218
2015,PARK,NON-CRIMINAL,"AIDED CASE, SICK PERSON",5
2015,PARK,NON-CRIMINAL,"CASE CLOSURE",99
2015,PARK,NON-CRIMINAL,"CIVIL SIDEWALKS, BOOKING",21
2015,PARK,NON-CRIMINAL,"CIVIL SIDEWALKS, CITATION",123
2015,PARK,NON-CRIMINAL,"CIVIL SIDEWALKS, VIOLATION",2
2015,PARK,NON-CRIMINAL,"CIVIL SIDEWALKS, WARNING",97
2015,PARK,NON-CRIMINAL,"COURTESY REPORT",21
2015,PARK,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",38
2015,PARK,NON-CRIMINAL,"DEATH REPORT, NATURAL CAUSES",2
2015,PARK,NON-CRIMINAL,"FIRE REPORT",16
2015,PARK,NON-CRIMINAL,"FOUND PROPERTY",241
2015,PARK,NON-CRIMINAL,"IMPOUNDED VEHICLE",3
2015,PARK,NON-CRIMINAL,"LICENSE PLATE, FOUND",8
2015,PARK,NON-CRIMINAL,"LICENSE PLATE, RECOVERED",10
2015,PARK,NON-CRIMINAL,"LOCATED PROPERTY",2
2015,PARK,NON-CRIMINAL,"LOST PROPERTY",229
2015,PARK,NON-CRIMINAL,"PROPERTY FOR IDENTIFICATION",9
2015,PARK,NON-CRIMINAL,"SEARCH WARRANT SERVICE",4
2015,PARK,NON-CRIMINAL,SHELTER,5
2015,PARK,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",29
2015,PARK,NON-CRIMINAL,"TARASOFF REPORT",1
2015,PARK,NON-CRIMINAL,"TRAFFIC ACCIDENT",3
2015,PARK,NON-CRIMINAL,"TURNED IN GUN",3
2015,PARK,"OTHER OFFENSES","ACTS AGAINST PUBLIC TRANSIT",4
2015,PARK,"OTHER OFFENSES","COMPUTER SYSTEM, ACCESSING, COPYING, OR DAMAGING",1
2015,PARK,"OTHER OFFENSES",CONSPIRACY,16
2015,PARK,"OTHER OFFENSES","CRUELTY TO ANIMALS",3
2015,PARK,"OTHER OFFENSES","DANGER OF LEADING IMMORAL LIFE",2
2015,PARK,"OTHER OFFENSES","DEFRAUDING TAXI DRIVER",4
2015,PARK,"OTHER OFFENSES","DISRUPTS SCHOOL ACTIVITIES",4
2015,PARK,"OTHER OFFENSES","DOG, STRAY OR VICIOUS",1
2015,PARK,"OTHER OFFENSES","DRIVERS LICENSE, SUSPENDED OR REVOKED",188
2015,PARK,"OTHER OFFENSES","DRIVING, RECKLESS, WITH INJURY",1
2015,PARK,"OTHER OFFENSES","EVADING A POLICE OFFICER RECKLESSLY",4
2015,PARK,"OTHER OFFENSES","FAILURE TO REGISTER AS SEX OFFENDER",8
2015,PARK,"OTHER OFFENSES","FALSE EVIDENCE OF VEHICLE REGISTRATION",5
2015,PARK,"OTHER OFFENSES","FALSE PERSONATION",77
2015,PARK,"OTHER OFFENSES","FALSE PERSONATION AND CHEAT CRIMES (GENERAL)",2
2015,PARK,"OTHER OFFENSES","FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY",62
2015,PARK,"OTHER OFFENSES","FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY",29
2015,PARK,"OTHER OFFENSES","HARASSING PHONE CALLS",11
2015,PARK,"OTHER OFFENSES","INCIDENT ON SCHOOL GROUNDS",4
2015,PARK,"OTHER OFFENSES","INDECENT EXPOSURE",5
2015,PARK,"OTHER OFFENSES","INJURY TO TELEGRAPH/TELEPHONE LINES",3
2015,PARK,"OTHER OFFENSES","LICENSE PLATE, STOLEN",2
2015,PARK,"OTHER OFFENSES","LOST/STOLEN LICENSE PLATE",86
2015,PARK,"OTHER OFFENSES","MASSAGE ESTABLISHMENT PERMIT VIOLATION",1
2015,PARK,"OTHER OFFENSES","MISCELLANEOUS INVESTIGATION",83
2015,PARK,"OTHER OFFENSES","MISCELLANEOUS STATE FELONY",2
2015,PARK,"OTHER OFFENSES","MISCELLANEOUS STATE MISDEMEANOR",8
2015,PARK,"OTHER OFFENSES","MONEY, PROPERTY OR LABOR, FRAUDULENTLY OBTAINING",2
2015,PARK,"OTHER OFFENSES","OBSCENE PHONE CALLS(S)",13
2015,PARK,"OTHER OFFENSES","OTHER OFFENSES AGAINST PUBLIC JUSTICE",1
2015,PARK,"OTHER OFFENSES","PAROLE VIOLATION",6
2015,PARK,"OTHER OFFENSES","PHONE CALLS, OBSCENE",1
2015,PARK,"OTHER OFFENSES","POSSESSION OF BURGLARY TOOLS",36
2015,PARK,"OTHER OFFENSES","POSSESSION OF BURGLARY TOOLS W/PRIORS",2
2015,PARK,"OTHER OFFENSES","PROBATION VIOLATION",39
2015,PARK,"OTHER OFFENSES","RECKLESS DRIVING",5
2015,PARK,"OTHER OFFENSES","RESISTING ARREST",78
2015,PARK,"OTHER OFFENSES","RESTRAINING ORDER NOTIFICATION/SERVICE OF RESTRAINING ORDER",8
2015,PARK,"OTHER OFFENSES","SCHOOL PROPERTY, DISTURBANCE ON",1
2015,PARK,"OTHER OFFENSES","SCHOOL, PUBLIC, TRESPASS",1
2015,PARK,"OTHER OFFENSES",SPEEDING,1
2015,PARK,"OTHER OFFENSES","STAY AWAY ORDER VIOLATION, DV RELATED",16
2015,PARK,"OTHER OFFENSES","TAMPERING WITH A VEHICLE",14
2015,PARK,"OTHER OFFENSES","TRAFFIC COLLISION, HIT & RUN, INJURY",1
2015,PARK,"OTHER OFFENSES","TRAFFIC COLLISION, HIT & RUN, PROPERTY DAMAGE",7
2015,PARK,"OTHER OFFENSES","TRAFFIC VIOLATION",51
2015,PARK,"OTHER OFFENSES","TRAFFIC VIOLATION ARREST",90
2015,PARK,"OTHER OFFENSES","VEHICLE, DISABLED PLACARD VIOLATION",1
2015,PARK,"OTHER OFFENSES","VIOLATION OF EMERGENCY PROTECTIVE ORDER",4
2015,PARK,"OTHER OFFENSES","VIOLATION OF FEDERAL STATUTE",1
2015,PARK,"OTHER OFFENSES","VIOLATION OF FIRE CODE",1
2015,PARK,"OTHER OFFENSES","VIOLATION OF MUNICIPAL CODE",46
2015,PARK,"OTHER OFFENSES","VIOLATION OF MUNICIPAL POLICE CODE",13
2015,PARK,"OTHER OFFENSES","VIOLATION OF PARK CODE",37
2015,PARK,"OTHER OFFENSES","VIOLATION OF RESTRAINING ORDER",40
2015,PARK,"OTHER OFFENSES","VIOLATION OF STAY AWAY ORDER",6
2015,PARK,PROSTITUTION,"HUMAN TRAFFICKING",1
2015,PARK,"RECOVERED VEHICLE","RECOVERED VEHICLE - STOLEN OUTSIDE SF",31
2015,PARK,"RECOVERED VEHICLE","STOLEN AND RECOVERED VEHICLE",1
2015,PARK,"RECOVERED VEHICLE","VEHICLE, RECOVERED, AUTO",2
2015,PARK,ROBBERY,"ATTEMPTED ROBBERY OF A BANK WITH A GUN",1
2015,PARK,ROBBERY,"ATTEMPTED ROBBERY OF A BANK WITH BODILY FORCE",1
2015,PARK,ROBBERY,"ATTEMPTED ROBBERY ON THE STREET W/DEADLY WEAPON",1
2015,PARK,ROBBERY,"ATTEMPTED ROBBERY ON THE STREET WITH A GUN",2
2015,PARK,ROBBERY,"ATTEMPTED ROBBERY ON THE STREET WITH A KNIFE",1
2015,PARK,ROBBERY,"ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE",7
2015,PARK,ROBBERY,"ATTEMPTED ROBBERY RESIDENCE WITH A GUN",1
2015,PARK,ROBBERY,"ATTEMPTED ROBBERY WITH A KNIFE",1
2015,PARK,ROBBERY,"ATTEMPTED ROBBERY WITH BODILY FORCE",5
2015,PARK,ROBBERY,"CARJACKING WITH A DANGEROUS WEAPON",1
2015,PARK,ROBBERY,"CARJACKING WITH BODILY FORCE",3
2015,PARK,ROBBERY,"ROBBERY OF A CHAIN STORE WITH A GUN",1
2015,PARK,ROBBERY,"ROBBERY OF A CHAIN STORE WITH A KNIFE",1
2015,PARK,ROBBERY,"ROBBERY OF A CHAIN STORE WITH BODILY FORCE",2
2015,PARK,ROBBERY,"ROBBERY OF A COMMERCIAL ESTABLISHMENT WITH A GUN",1
2015,PARK,ROBBERY,"ROBBERY OF A COMMERCIAL ESTABLISHMENT, STRONGARM",2
2015,PARK,ROBBERY,"ROBBERY OF A RESIDENCE WITH A GUN",1
2015,PARK,ROBBERY,"ROBBERY OF A RESIDENCE WITH BODILY FORCE",1
2015,PARK,ROBBERY,"ROBBERY OF A SERVICE STATION W/DANGEROUS WEAPON",1
2015,PARK,ROBBERY,"ROBBERY OF A SERVICE STATION WITH A GUN",2
2015,PARK,ROBBERY,"ROBBERY ON THE STREET WITH A DANGEROUS WEAPON",4
2015,PARK,ROBBERY,"ROBBERY ON THE STREET WITH A GUN",10
2015,PARK,ROBBERY,"ROBBERY ON THE STREET WITH A KNIFE",4
2015,PARK,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",33
2015,PARK,ROBBERY,"ROBBERY, ARMED WITH A DANGEROUS WEAPON",4
2015,PARK,ROBBERY,"ROBBERY, ARMED WITH A GUN",16
2015,PARK,ROBBERY,"ROBBERY, ARMED WITH A KNIFE",5
2015,PARK,ROBBERY,"ROBBERY, BODILY FORCE",31
2015,PARK,RUNAWAY,RUNAWAY,29
2015,PARK,"SECONDARY CODES","ATM RELATED CRIME",1
2015,PARK,"SECONDARY CODES","DOMESTIC VIOLENCE",61
2015,PARK,"SECONDARY CODES","GANG ACTIVITY",2
2015,PARK,"SECONDARY CODES","JUVENILE INVOLVED",23
2015,PARK,"SECONDARY CODES","PREJUDICE-BASED INCIDENT",6
2015,PARK,"SEX OFFENSES, FORCIBLE","ASSAULT TO RAPE WITH BODILY FORCE",2
2015,PARK,"SEX OFFENSES, FORCIBLE","ATTEMPTED RAPE, BODILY FORCE",1
2015,PARK,"SEX OFFENSES, FORCIBLE","CHILD ABUSE SEXUAL",1
2015,PARK,"SEX OFFENSES, FORCIBLE","CHILD ABUSE, PORNOGRAPHY",1
2015,PARK,"SEX OFFENSES, FORCIBLE","ENGAGING IN LEWD ACT",1
2015,PARK,"SEX OFFENSES, FORCIBLE","FORCIBLE RAPE, BODILY FORCE",10
2015,PARK,"SEX OFFENSES, FORCIBLE","ORAL COPULATION",1
2015,PARK,"SEX OFFENSES, FORCIBLE","ORAL COPULATION, UNLAWFUL (ADULT VICTIM)",2
2015,PARK,"SEX OFFENSES, FORCIBLE","PENETRATION, FORCED, WITH OBJECT",3
2015,PARK,"SEX OFFENSES, FORCIBLE","SEXUAL ASSAULT, ADMINISTERING DRUG TO COMMIT",1
2015,PARK,"SEX OFFENSES, FORCIBLE","SEXUAL ASSAULT, AGGRAVATED, OF CHILD",1
2015,PARK,"SEX OFFENSES, FORCIBLE","SEXUAL BATTERY",12
2015,PARK,"SEX OFFENSES, FORCIBLE","SODOMY (ADULT VICTIM)",3
2015,PARK,"SEX OFFENSES, NON FORCIBLE",INCEST,1
2015,PARK,"STOLEN PROPERTY","RECEIVING STOLEN PROPERTY",4
2015,PARK,"STOLEN PROPERTY","STOLEN ACCESS CARD, POSSESSION",1
2015,PARK,"STOLEN PROPERTY","STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",39
2015,PARK,SUICIDE,"ATTEMPTED SUICIDE",1
2015,PARK,SUICIDE,"ATTEMPTED SUICIDE BY ASPHYXIATION",1
2015,PARK,SUICIDE,"ATTEMPTED SUICIDE BY JUMPING",2
2015,PARK,SUICIDE,"ATTEMPTED SUICIDE BY LACERATION",1
2015,PARK,SUICIDE,"ATTEMPTED SUICIDE BY STRANGULATION",1
2015,PARK,SUICIDE,"SUICIDE BY JUMPING",1
2015,PARK,"SUSPICIOUS OCC","INVESTIGATIVE DETENTION",83
2015,PARK,"SUSPICIOUS OCC","SUSPICIOUS ACT TOWARDS CHILD",3
2015,PARK,"SUSPICIOUS OCC","SUSPICIOUS ACT TOWARDS FEMALE",8
2015,PARK,"SUSPICIOUS OCC","SUSPICIOUS AUTO, POSSIBLY SEX",2
2015,PARK,"SUSPICIOUS OCC","SUSPICIOUS OCCURRENCE",144
2015,PARK,"SUSPICIOUS OCC","SUSPICIOUS OCCURRENCE, POSSIBLE SHOTS FIRED",1
2015,PARK,"SUSPICIOUS OCC","SUSPICIOUS PERSON",5
2015,PARK,"SUSPICIOUS OCC","UNUSUAL OCCURENCE",1
2015,PARK,TRESPASS,TRESPASSING,53
2015,PARK,VANDALISM,"ELECTRICAL  OR GAS LINES, INTERFERING WITH",1
2015,PARK,VANDALISM,"GRAFFITI ON GOVERNMENT VEHICLES OR PUBLIC TRANSPORTATION",1
2015,PARK,VANDALISM,"MALICIOUS MISCHIEF, ADULT SUSPECT",3
2015,PARK,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",44
2015,PARK,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS WITH BB GUN",2
2015,PARK,VANDALISM,"MALICIOUS MISCHIEF, GRAFFITI",22
2015,PARK,VANDALISM,"MALICIOUS MISCHIEF, JUVENILE SUSPECT",2
2015,PARK,VANDALISM,"MALICIOUS MISCHIEF, STREET CARS/BUSES",5
2015,PARK,VANDALISM,"MALICIOUS MISCHIEF, TIRE SLASHING",4
2015,PARK,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",205
2015,PARK,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",145
2015,PARK,VANDALISM,"VANDALISM OR GRAFFITI ON OR WITHIN 100 FT OF HIGHWAY",2
2015,PARK,VANDALISM,"VANDALISM OR GRAFFITI TOOLS, POSSESSION",2
2015,PARK,"VEHICLE THEFT","ATTEMPTED STOLEN VEHICLE",3
2015,PARK,"VEHICLE THEFT","AUTO, GRAND THEFT OF",1
2015,PARK,"VEHICLE THEFT","STOLEN AND RECOVERED VEHICLE",39
2015,PARK,"VEHICLE THEFT","STOLEN AUTOMOBILE",388
2015,PARK,"VEHICLE THEFT","STOLEN MISCELLANEOUS VEHICLE",2
2015,PARK,"VEHICLE THEFT","STOLEN MOTORCYCLE",91
2015,PARK,"VEHICLE THEFT","STOLEN TRUCK",116
2015,PARK,WARRANTS,"ENROUTE TO ADULT AUTHORITY",4
2015,PARK,WARRANTS,"ENROUTE TO DEPARTMENT OF CORRECTIONS",8
2015,PARK,WARRANTS,"ENROUTE TO OUTSIDE JURISDICTION",113
2015,PARK,WARRANTS,"ENROUTE TO PAROLE OFFICER",5
2015,PARK,WARRANTS,"ENROUTE TO PROBATION OFFICER",4
2015,PARK,WARRANTS,"PAROLE SEARCH",1
2015,PARK,WARRANTS,"PROBATION SEARCH",6
2015,PARK,WARRANTS,"WARRANT ARREST",269
2015,PARK,"WEAPON LAWS","CARRYING A CONCEALED WEAPON",5
2015,PARK,"WEAPON LAWS","CARRYING OF CONCEALED WEAPON BY CONVICTED FELON",1
2015,PARK,"WEAPON LAWS","DISCHARGE FIREARM WITHIN CITY LIMITS",3
2015,PARK,"WEAPON LAWS","EXHIBITING DEADLY WEAPON IN A THREATING MANNER",4
2015,PARK,"WEAPON LAWS","FIREARM WITH ALTERED IDENTIFICATION",1
2015,PARK,"WEAPON LAWS","FIREARM, LOADED, IN VEHICLE, POSSESSION OR USE",3
2015,PARK,"WEAPON LAWS","FIREARM, NEGLIGENT DISCHARGE",1
2015,PARK,"WEAPON LAWS","POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN",3
2015,PARK,"WEAPON LAWS","POSS OF LOADED FIREARM",4
2015,PARK,"WEAPON LAWS","POSS OF PROHIBITED WEAPON",5
2015,PARK,"WEAPON LAWS","POSSESSION OF AIR GUN",4
2015,PARK,"WEAPON LAWS","SUSPICIOUS PACKAGE",2
2015,PARK,"WEAPON LAWS","SWITCHBLADE KNIFE, POSSESSION",2
2015,RICHMOND,ARSON,ARSON,6
2015,RICHMOND,ARSON,"ARSON OF A VEHICLE",3
2015,RICHMOND,ARSON,"ATTEMPTED ARSON",1
2015,RICHMOND,ARSON,"FIRE, UNLAWFULLY CAUSING",1
2015,RICHMOND,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",2
2015,RICHMOND,ASSAULT,"AGGRAVATED ASSAULT WITH A DEADLY WEAPON",32
2015,RICHMOND,ASSAULT,"AGGRAVATED ASSAULT WITH A GUN",3
2015,RICHMOND,ASSAULT,"AGGRAVATED ASSAULT WITH A KNIFE",7
2015,RICHMOND,ASSAULT,"AGGRAVATED ASSAULT WITH BODILY FORCE",26
2015,RICHMOND,ASSAULT,ASSAULT,3
2015,RICHMOND,ASSAULT,"ASSAULT ON A POLICE OFFICER WITH A DEADLY WEAPON",2
2015,RICHMOND,ASSAULT,"ASSAULT WITH CAUSTIC CHEMICALS",4
2015,RICHMOND,ASSAULT,"ASSAULT, AGGRAVATED, W/ GUN",2
2015,RICHMOND,ASSAULT,"ATTEMPTED HOMICIDE WITH A GUN",1
2015,RICHMOND,ASSAULT,"ATTEMPTED HOMICIDE WITH A KNIFE",1
2015,RICHMOND,ASSAULT,"ATTEMPTED MAYHEM WITH A DEADLY WEAPON",1
2015,RICHMOND,ASSAULT,"ATTEMPTED SIMPLE ASSAULT",2
2015,RICHMOND,ASSAULT,BATTERY,136
2015,RICHMOND,ASSAULT,"BATTERY OF A POLICE OFFICER",8
2015,RICHMOND,ASSAULT,"BATTERY WITH SERIOUS INJURIES",13
2015,RICHMOND,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",42
2015,RICHMOND,ASSAULT,"CHILD ABUSE (PHYSICAL)",12
2015,RICHMOND,ASSAULT,"CHILD, INFLICTING INJURY RESULTING IN TRAUMATIC CONDITION",2
2015,RICHMOND,ASSAULT,"DISCHARGING IN GROSSLY NEGLIGENT MANNER",4
2015,RICHMOND,ASSAULT,"ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT)",27
2015,RICHMOND,ASSAULT,"FALSE IMPRISONMENT",13
2015,RICHMOND,ASSAULT,"FIREARM, DISCHARGING IN GROSSLY NEGLIGENT MANNER",1
2015,RICHMOND,ASSAULT,"INFLICT INJURY ON COHABITEE",45
2015,RICHMOND,ASSAULT,"RESISTING PEACE OFFICER, CAUSING THEIR SERIOUS INJURY OR DEATH",2
2015,RICHMOND,ASSAULT,"SHOOTING INTO INHABITED DWELLING OR OCCUPIED VEHICLE",1
2015,RICHMOND,ASSAULT,STALKING,7
2015,RICHMOND,ASSAULT,"THREAT OR FORCE TO RESIST EXECUTIVE OFFICER",4
2015,RICHMOND,ASSAULT,"THREATENING PHONE CALL(S)",1
2015,RICHMOND,ASSAULT,"THREATS AGAINST LIFE",66
2015,RICHMOND,ASSAULT,"THREATS TO SCHOOL TEACHERS",1
2015,RICHMOND,ASSAULT,"UNLAWFUL DISSUADING/THREATENING OF A WITNESS",1
2015,RICHMOND,"BAD CHECKS","CHECKS, NON-SUFFICIENT FUNDS (FELONY)",1
2015,RICHMOND,"BAD CHECKS","CHECKS, NON-SUFFICIENT FUNDS (MISDEMEANOR)",4
2015,RICHMOND,BRIBERY,"DISSUADING WITNESS, VICTIM",3
2015,RICHMOND,BURGLARY,"BURGLARY OF APARTMENT HOUSE, ATT FORCIBLE ENTRY",8
2015,RICHMOND,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",21
2015,RICHMOND,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",57
2015,RICHMOND,BURGLARY,"BURGLARY OF FLAT, FORCIBLE ENTRY",5
2015,RICHMOND,BURGLARY,"BURGLARY OF FLAT, UNLAWFUL ENTRY",14
2015,RICHMOND,BURGLARY,"BURGLARY OF HOTEL ROOM, UNLAWFUL ENTRY",1
2015,RICHMOND,BURGLARY,"BURGLARY OF RESIDENCE, ATTEMPTED FORCIBLE ENTRY",7
2015,RICHMOND,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",26
2015,RICHMOND,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",58
2015,RICHMOND,BURGLARY,"BURGLARY OF STORE, ATTEMPTED FORCIBLE ENTRY",1
2015,RICHMOND,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",16
2015,RICHMOND,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",8
2015,RICHMOND,BURGLARY,"BURGLARY, ATTEMPTED FORCIBLE ENTRY",2
2015,RICHMOND,BURGLARY,"BURGLARY, FORCIBLE ENTRY",25
2015,RICHMOND,BURGLARY,"BURGLARY, HOT PROWL, ATTEMPTED FORCIBLE ENTRY",3
2015,RICHMOND,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",11
2015,RICHMOND,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",67
2015,RICHMOND,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",34
2015,RICHMOND,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",16
2015,RICHMOND,BURGLARY,"BURGLARY,APT UNDER CONSTRUCTION, FORCIBLE ENTRY",1
2015,RICHMOND,BURGLARY,"BURGLARY,APT UNDER CONSTRUCTION, UNLAWFUL ENTRY",2
2015,RICHMOND,BURGLARY,"BURGLARY,BLDG. UNDER CONSTRUCTION, UNLAWFUL ENTRY",2
2015,RICHMOND,BURGLARY,"BURGLARY,FLAT UNDER CONSTRUCTION, ATT. FORCIBLE",1
2015,RICHMOND,BURGLARY,"BURGLARY,FLAT UNDER CONSTRUCTION, UNLAWFUL ENTRY",1
2015,RICHMOND,BURGLARY,"BURGLARY,RESIDENCE UNDER CONSTRT, FORCIBLE ENTRY",5
2015,RICHMOND,BURGLARY,"BURGLARY,RESIDENCE UNDER CONSTRT, UNLAWFUL ENTRY",3
2015,RICHMOND,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",8
2015,RICHMOND,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",9
2015,RICHMOND,BURGLARY,"SAFE BURGLARY OF A RESIDENCE",1
2015,RICHMOND,BURGLARY,"SAFE BURGLARY OF A STORE",1
2015,RICHMOND,"DISORDERLY CONDUCT","COMMITTING PUBLIC NUISANCE",3
2015,RICHMOND,"DISORDERLY CONDUCT","DISTURBING THE PEACE",2
2015,RICHMOND,"DISORDERLY CONDUCT","DISTURBING THE PEACE, FIGHTING",3
2015,RICHMOND,"DRIVING UNDER THE INFLUENCE","DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL",57
2015,RICHMOND,"DRIVING UNDER THE INFLUENCE","DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL, W/INJURY",1
2015,RICHMOND,"DRIVING UNDER THE INFLUENCE","DRIVING WHILE UNDER THE INFLUENCE OF DRUGS",5
